"","gender","condtn","order","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field_cd","race","imprace","imprelig","goal","date","go_out","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1"
"2773","0","2",14,"0",-0.03,"1",24,"2",20.51,5.13,23.08,12.82,17.95,20.51,"1",6,6,8,5,5,6,5,5,2,22,"Math","2",8,5,"MeetNewPpl","SVRL/Year","2/Week","Academic/Research",8,8,9,7,6,4,4,1,6,8,7,7,9,6,7,7,1,3,15.38,19.23,19.23,19.23,15.38,11.54,21.43,16.67,9.52,21.43,14.29,16.67,7,10,9,10,8
"8172","1","2",15,"0",-0.04,"0",22,"2",10,20,15,20,15,20,"0",6,7,8,6,7,5,5,3.5,2,24,"Engineering","4",9,6,"FunNightOut","AlmostNever","2/Week","Engineer",8,8,5,8,8,5,5,9,8,8,8,6,8,8,8,8,3,8,20,16,16,17,16,15,20,16,16,17,16,15,7,9,9,8,9
"5243","0","2",1,"0",0.2,"1",23,"4",25,20,20,20,5,10,"0",5,7,6,5,6,4,5,6,2,25,"Education","4",7,7,"FunNightOut","2/Week","SVRL/Week","Academic/Research",3,4,5,8,9,9,8,8,5,6,4,9,9,8,9,8,5,5,15,10,25,25,10,15,18,18,19,19,18,18,6,6,6,6,6
"6988","0","2",2,"0",0.64,"1",24,"4",25,26,15,10,9,15,"0",5,5,6,5,6,5,5,4,2,34,"Bio","4",1,1,"MeetNewPpl","SVRL/Year","2/Month","Academic/Research",7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7,7,15,20,20,15,15,15,20,20,15,15,15,15,7,9,8,10,7
"1415","1","2",16,"0",0.13,"1",22,"2",15,20,20,20,5,20,"0",7,8,7,5,5,5,6,5,2,39,"SocialWork","2",1,1,"SRSRelationship","2/Month","2/Week","Academic/Research",8,8,8,7,3,3,5,1,7,7,3,7,8,6,8,2,7,5,40,20,15,20,0,5,30,14,14,14,14,14,8,8,8,8,8
"4476","0","2",6,"0",0.19,"1",30,"2",50,0,20,20,0,10,"0",4,7,7,4,7,4,5,6,2,30,"Education","2",5,7,"MeetNewPpl","SVRL/Year","SVRL/Week","Academic/Research",7,8,8,5,7,5,3,1,2,10,7,10,10,8,8,5,8,6,10,18,20,16,16,20,22,20,14,18,8,18,7,10,8,8,8
"4191","1","2",18,"0",0.64,"0",26,"1",20,20,20,10,20,10,"0",7,4,9,6,7,3,7,3,2,27,"SocScie/Psych","2",2,5,"Other","1/Month","1/Month","Academic/Research",4,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9,2,20,20,20,15,5,20,25,10,10,25,20,10,7,8,6,8,5
"5275","0","2",9,"0",0.29,"0",26,"4",25,20,10,20,15,10,"0",6,7,6,8,5,4,5,5,2,22,"SocScie/Psych","2",9,8,"FunNightOut","SVRL/Year","SVRL/Week","Psychologist",10,10,10,10,8,8,1,1,1,8,10,10,10,10,10,10,6,7,20,10,20,20,20,10,40,5,10,25,15,15,7,7,10,8,8
"5567","1","2",4,"0",0.06,"1",32,"2",5,25,20,10,15,25,"1",7,7,7,7,8,6,7,6,2,28,"Business","2",7,4,"GetADate","2/Month","SVRL/Week","Banking/Consulting",7,8,7,7,6,6,3,1,6,7,2,2,2,5,9,4,1,7,50,10,10,10,10,10,30,10,20,10,20,10,8,6,9,9,9
"1098","0","2",15,"0",0.07,"1",27,"4",20,20,20,20,10,10,"0",5,5,6,3,5,5,4,4,2,27,"Bio","4",3,1,"FunNightOut","1/Month","2/Month","Academic/Research",8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,7,10,20,20,10,20,20,25,20,10,20,10,15,8,8,8,8,8
"5715","1","2",3,"0",-0.4,"1",35,"4",15,15,30,15,15,10,"0",5,6,7,5,7,8,5,5,2,26,"Business","4",3,2,"FunNightOut","1/Month","SVRL/Week","Banking/Consulting",7,9,6,6,3,3,1,7,8,6,8,5,8,7,8,6,2,6,25,20,10,20,15,10,20,25,20,20,10,5,7,8,8,7,7
"4117","1","2",11,"0",0.64,"0",28,"3",0,25,25,25,25,0,"0",1,2,8,1,8,1,2,8,2,32,"Engineering","2",1,1,"FunNightOut","1/Week","SVRL/Week","Academic/Research",8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,8,25,15,20,25,10,5,25,15,20,25,10,5,8,8,8,8,8
"497","0","2",10,"0",0.5,"0",22,"2",30,15,25,25,5,0,"0",3,5,5,6,5,3,4,3,2,24,"Law","3",6,4,"ToSayIDidIt","SVRL/Year","2/Month","Lawyer",3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,2,20,20,20,15,15,10,55,5,10,15,5,10,6,9,6,8,7
"3775","0","2",13,"0",0.59,"0",27,"2",20,20,15,25,10,10,"0",4,6,6,5,6,5,5,3,2,26,"Bio","4",1,4,"FunNightOut","AlmostNever","2/Week","Academic/Research",6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,15,20,20,20,15,10,45,10,10,20,5,10,5,8,7,7,8
"3567","1","1",6,"0",0.37,"0",34,"2",10,25,20,20,5,20,"0",5,7,8,6,6,7,6,6,2,33,"History","6",2,2,"Other","2/Month","SVRL/Week","Undecided",7,6,1,6,8,8,5,8,4,9,7,6,9,6,8,2,3,5,19,19,19,19,19,5,13,20,30,15,15,7,8,10,9,10,9
"4448","1","2",5,"1",0.06,"1",24,"3",30,20,20,10,15,5,"1",7,8,9,6,9,7,8,5,2,28,"Business","3",3,7,"MeetNewPpl","1/Month","2/Week","Banking/Consulting",6,9,7,10,8,7,6,6,8,9,6,9,9,8,8,6,4,6,23,18,21,18,10,10,15,25,20,15,15,10,7,10,9,9,9
"2188","1","2",12,"0",-0.18,"0",24,"2",11.36,18.18,22.73,18.18,11.36,18.18,"0",8,10,7,10,7,5,7,5,2,29,"Business","1",3,4,"MeetNewPpl","1/Month","2/Week","RealEstate",9,8,10,6,6,4,3,4,8,6,3,7,9,6,9,3,2,6,16,18,18,18,14,16,14.29,20.41,16.33,16.33,18.37,14.29,8,8,9,8,9
"6302","1","2",18,"1",0.28,"0",25,"4",15,18,18,18,15,16,"1",8,9,9,9,8,6,8,5,1,24,"PoliSci","3",1,1,"MeetNewPpl","AlmostNever","SVRL/Week","IntlAffairs",7,7,9,8,9,8,3,5,1,6,2,4,8,6,10,2,1,6,20,10,20,20,10,20,30,15,15,20,10,15,8,7,10,8,9
"7929","1","2",14,"0",-0.16,"0",26,"2",10,30,20,15,15,10,"0",7,9,8,5,9,3,7,4,2,26,"Engineering","4",8,3,"FunNightOut","2/Week","2/Week","Engineer",7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,6,25,20,20,20,5,10,20,20,20,20,10,10,7,9,7,8,8
"871","0","1",6,"0",0.17,"0",27,"1",21,17,22,20,8,13,"1",8,7,6,5,5,4,7,3,2,26,"Law","3",1,1,"MeetNewPpl","AlmostNever","2/Week","Lawyer",8,5,7,8,6,6,7,7,7,7,3,2,9,7,9,9,2,5,30,10,20,20,10,10,60,5,5,10,10,10,9,9,9,9,9
"3604","0","2",1,"1",0.01,"0",24,"6",20,20,25,25,5,5,"1",5,5,5,4,4,4,4.5,8,2,33,"SocScie/Psych","4",1,1,"MeetNewPpl","SVRL/Year","SVRL/Year","Academic/Research",5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,7,25,30,10,10,5,20,40,20,5,20,5,20,8,10,9,8,7
"7167","1","2",9,"0",0.09,"0",30,"4",15,15,25,10,15,20,"0",4,4,4,4,4,2,2,2,2,29,"SocScie/Psych","1",4,3,"MeetNewPpl","SVRL/Year","2/Week","Academic/Research",6,10,9,7,7,7,4,6,6,9,8,8,8,7,8,7,4,6,20,15,20,15,15,15,15,20,15,15,20,15,8,8,7,8,7
"2878","0","2",7,"0",-0.25,"1",28,"2",17.39,17.39,19.57,19.57,10.87,15.22,"1",10,7,6,8,10,5,7,4,2,23,"Bio","2",9,5,"FunNightOut","1/Week","SVRL/Week","Lawyer",10,8,8,7,5,5,2,3,4,3,7,7,6,5,7,9,6,6,17.31,13.46,17.31,19.23,19.23,13.46,18.37,16.33,16.33,18.37,16.33,14.29,8,8,10,8,9
"4279","1","2",18,"0",0.24,"0",26,"4",20,30,10,15,10,15,"0",3,6,6,6,5,4,5,6,2,24,"Engineering","6",1,1,"SRSRelationship","SVRL/Year","SVRL/Year","Banking/Consulting",5,7,6,10,9,10,9,14,5,9,7,3,10,10,10,10,10,10,20,20,25,25,5,5,20,20,25,25,5,5,8,10,10,10,8
"4793","1","2",12,"0",-0.07,"0",22,"2",10,30,20,10,15,15,"0",6,7,8,6,7,5,6,6,2,29,"Business","6",1,1,"MeetNewPpl","SVRL/Year","SVRL/Week","Banking/Consulting",8,4,8,6,4,5,7,7,7,7,6,7,8,5,8,7,6,6,40,30,10,8,2,10,20,20,10,25,15,10,6,10,6,10,10
"3163","1","2",9,"0",-0.17,"0",25,"1",11.54,13.46,19.23,19.23,19.23,17.31,"0",5,7,10,8,7,7,5,5,2,27,"Business","4",6,1,"MeetNewPpl","SVRL/Year","1/Week","Banking/Consulting",5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,15.56,17.78,17.78,17.78,17.78,13.33,15.69,19.61,19.61,15.69,17.65,11.76,7,9,7,9,9
"4450","1","2",19,"0",0.31,"0",23,"4",16,16,19,17,14,18,"1",6,5,5,5,6,5,6,5,2,28,"Business","3",3,7,"MeetNewPpl","1/Month","2/Week","Banking/Consulting",6,9,7,10,8,7,6,6,8,9,6,9,9,8,8,6,4,6,23,18,21,18,10,10,15,25,20,15,15,10,7,10,9,9,9
"6672","1","2",8,"0",0.22,"1",23,"2",15,15,18,18,14,20,"1",10,9,10,10,10,9,9,6,2,21,"Law","2",8,2,"FunNightOut","AlmostNever","2/Week","Lawyer",10,10,10,10,7,7,7,3,1,3,5,5,10,8,10,8,5,7,35,5,30,20,5,5,40,5,20,10,20,5,8,8,9,9,9
"7409","1","1",6,"0",0.11,"0",25,"1",10,15,35,15,10,15,"0",7,4,5,4,5,4,4,5,2,36,"Math","4",1,5,"GetADate","1/Month","SVRL/Week","Undecided",10,4,7,6,4,4,4,9,7,10,3,5,4,7,10,4,8,7,18,10,18,18,18,18,15,20,20,20,15,10,7,8,8,9,8
"3189","1","2",5,"0",0.3,"1",24,"2",16,16,20,16,18,14,"0",6,10,10,7,10,6,6,6,2,28,"History","2",6,6,"MeetNewPpl","2/Month","2/Week","Academic/Research",8,7,6,6,8,7,6,7,8,9,6,5,10,6,7,5,2,7,17.39,17.39,19.57,19.57,10.87,15.22,27.59,6.9,13.79,20.69,24.14,6.9,7,8,7,9,6
"2727","0","2",7,"0",0.37,"1",31,"2",17.78,17.78,17.78,17.78,13.33,15.56,"1",6,5,6,6,6,6,6,5,2,30,"History","2",2,1,"SRSRelationship","1/Month","1/Week","Academic/Research",8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,17.5,17.5,20,12.5,20,12.5,31.25,15.63,9.38,18.75,9.38,15.63,9,7,7,9,9
"3253","1","2",14,"0",-0.07,"0",23,"4",15.38,19.23,17.31,19.23,9.62,19.23,"0",8,7,7,6,6,6,6,4,2,23,"Business","2",1,3,"MeetNewPpl","1/Week","SVRL/Week","Entertainment",10,7,8,6,7,7,3,2,8,4,5,6,7,4,9,2,4,3,25.64,17.95,15.38,20.51,10.26,10.26,19.05,16.67,19.05,11.9,19.05,14.29,10,10,10,10,10
"1159","0","2",5,"0",0.62,"0",30,"6",20,25,25,15,5,10,"0",5,8,9,8,7,5,6,6,2,32,"Bio","3",1,1,"MeetNewPpl","2/Month","SVRL/Week","DocMed",7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,7,30,30,30,5,0,5,50,5,5,20,0,20,7,9,7,8,5
"3266","1","2",7,"0",-0.13,"1",28,"2",16.36,16.36,18.18,18.18,16.36,14.55,"1",10,8,8,9,9,6,9,7,2,23,"Business","2",1,3,"MeetNewPpl","1/Week","SVRL/Week","Entertainment",10,7,8,6,7,7,3,2,8,4,5,6,7,4,9,2,4,3,25.64,17.95,15.38,20.51,10.26,10.26,19.05,16.67,19.05,11.9,19.05,14.29,10,10,10,10,10
"6779","1","2",4,"0",0.01,"0",27,"2",30,15,15,30,0,10,"0",2,7,6,7,6,5,5,7,2,30,"Business","4",3,1,"MeetNewPpl","1/Week","1/Week","Banking/Consulting",3,3,2,4,4,3,3,4,3,6,7,5,7,7,8,6,6,3,20,40,5,20,5,10,20,40,10,10,10,10,2,4,4,4,4
"909","1","1",7,"0",0.26,"0",23,"2",17,18,18,15,17,15,"0",2,6,2,3,2,3,2,5,2,29,"Business","3",1,1,"MeetNewPpl","SVRL/Year","2/Month","Banking/Consulting",4,2,3,6,4,3,3,6,4,8,6,4,8,4,6,4,2,5,20,25,15,15,53,20,15,20,20,20,10,15,6,7,7,8,8
"8121","1","2",10,"0",0.21,"0",23,"2",20,20,20,15,10,15,"0",4,5,8,5,8,4,5,3,2,23,"Engineering","4",2,2,"GetADate","AlmostNever","1/Week","Banking/Consulting",10,10,7,8,3,5,4,3,8,3,10,5,10,10,9,9,3,7,40,30,0,20,0,10,10,25,25,20,10,10,8,9,9,9,8
"6299","1","2",15,"0",0.25,"0",22,"2",8,20,25,25,12,10,"1",7,8,9,7,8,7,8,6,2,24,"PoliSci","3",1,1,"MeetNewPpl","AlmostNever","SVRL/Week","IntlAffairs",7,7,9,8,9,8,3,5,1,6,2,4,8,6,10,2,1,6,20,10,20,20,10,20,30,15,15,20,10,15,8,7,10,8,9
"7175","1","2",4,"0",-0.08,"0",27,"2",15,15,20,20,15,15,"0",1,5,4,1,3,0,2,7,2,29,"SocScie/Psych","1",4,3,"MeetNewPpl","SVRL/Year","2/Week","Academic/Research",6,10,9,7,7,7,4,6,6,9,8,8,8,7,8,7,4,6,20,15,20,15,15,15,15,20,15,15,20,15,8,8,7,8,7
"4665","1","2",1,"0",0.53,"1",28,"2",15,20,35,15,5,10,"0",7,8,9,3,5,5,6,1,2,32,"Education","2",5,9,"GetADate","1/Week","2/Week","Academic/Research",6,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4,7,20,20,20,20,10,10,30,10,15,25,10,10,7,8,9,9,7
"1873","1","1",1,"0",-0.15,"1",24,"4",12.77,19.15,17.02,17.02,14.89,19.15,"0",7,7,7,8,6,8,7,7,2,26,"Business","4",1,1,"FunNightOut","2/Month","SVRL/Week","RealEstate",6,1,8,8,4,4,1,5,7,4,7,1,9,9,10,8,3,7,17.39,17.39,15.22,17.39,13.04,19.57,14.89,17.02,17.02,17.02,14.89,19.15,7,9,8,9,8
"5478","1","2",3,"1",-0.1,"1",22,"2",20,10,20,20,20,10,"1",9,10,8,9,7,9,9,8,2,30,"Business","2",1,1,"FunNightOut","2/Week","SVRL/Week","Undecided",7,3,3,9,9,10,8,4,8,8,1,5,7,9,10,5,5,8,31.58,10.53,15.79,21.05,10.53,10.53,20,20,20,15,15,10,8,2,9,9,9
"1130","0","2",13,"1",0.71,"0",21,"2",19,24,21,23,5,8,"1",8,8,8,8,7,7.5,8.5,6.5,2,25,"Education","6",2,7,"FunNightOut","1/Week","2/Week","Academic/Research",5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,7,20,20,20,20,10,10,30,15,20,20,5,10,8,9,8,8,7
"6601","0","2",4,"0",0.23,"0",28,"3",30,20,25,15,10,0,"0",5,5,8,6,9,3,4,4,2,22,"Law","1",1,1,"FunNightOut","AlmostNever","2/Week","Lawyer",5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10,5,25,5,20,25,15,10,50,1,4,25,10,10,7,9,9,9,9
"6330","1","2",18,"0",0.21,"1",24,"2",22,17,15,15,15,16,"0",6,8,8,7,8,6,4,3,2,27,"Business","2",8,8,"FunNightOut","1/Month","SVRL/Week","Banking/Consulting",10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,5,20,20,20,20,10,10,30,10,10,20,10,10,7,10,6,10,10
"5763","0","2",8,"0",0.53,"1",31,"2",10,20,40,10,10,10,"1",5,5,5,5,5,5,5,5,2,38,"Business","2",4,6,"MeetNewPpl","AlmostNever","2/Week","Banking/Consulting",4,4,6,7,8,8,7,2,2,6,7,7,9,6,6,3,5,5,15,15,20,15,15,20,50,5,5,30,0,10,6,9,6,8,9
"6254","1","2",17,"0",0.16,"0",23,"2",20,20,20,20,20,0,"0",6,10,10,10,10,7.5,6,10,2,27,"Business","4",1,1,"FunNightOut","SVRL/Year","2/Week","Banking/Consulting",4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,6,20,20,20,20,20,0,20,20,20,20,20,0,6,7,8,8,9
"5639","1","2",15,"0",0.44,"0",24,"2",50,20,10,5,10,5,"1",9,8,8,7,8,8,4,7,2,29,"Business","3",3,1,"MeetNewPpl","1/Month","2/Week","Banking/Consulting",7,5,8,8,7,6,3,5,9,8,2,3,4,5,9,8,2,9,75,5,5,10,0,5,80,5,5,5,5,0,9,8,9,9,9
"1805","1","1",3,"0",-0.36,"1",21,"2",35,15,5,30,15,0,"0",4,4,2,1,1,1,1,1,2,22,"Engineering","2",1,1,"Other","1/Month","SVRL/Week","Entertainment",10,8,8,8,5,3,5,5,6,1,7,1,5,8,7,5,10,1,25,25,25,15,5,5,20,20,20,20,10,10,8,8,9,9,8
"2638","0","2",9,"0",0.22,"1",28,"2",17.39,17.39,19.57,19.57,10.87,15.22,"1",6,8,6,7,6,5,5,7,2,27,"Bio","2",3,9,"FunNightOut","2/Week","SVRL/Week","Academic/Research",7,6,9,8,5,5,9,9,8,10,1,3,4,3,6,5,1,8,15.38,19.23,19.23,19.23,13.46,13.46,22.73,15.91,18.18,18.18,11.36,13.64,9,8,10,10,8
"1055","0","2",3,"0",0.59,"0",27,"2",20,15,25,15,20,5,"0",6,8,6,6,4,4,5,2,2,23,"SocialWork","3",1,4,"MeetNewPpl","AlmostNever","1/Week","SocialWork",5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10,7,10,25,20,10,20,15,40,5,10,20,10,15,3,10,3,8,8
"8224","1","2",6,"0",-0.2,"0",22,"4",20,20,10,15,5,30,"1",7,8,7,8,8,8,7,5,2,24,"Engineering","2",7,1,"FunNightOut","AlmostNever","2/Week","DocMed",10,2,2,5,5,4,7,5,4,7,4,3,4,5,5,2,1,6,20,20,20,20,10,10,20,20,10,20,25,5,8,8,8,9,6
"119","1","1",7,"1",0.03,"0",26,"6",20,10,20,30,10,10,"1",10,10,10,10,10,10,10,5,2,22,"Law","2",1,1,"FunNightOut","SVRL/Week","SVRL/Week","Lawyer",9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,60,0,0,40,0,0,25,15,25,20,15,0,9,9,9,10,9
"6357","1","2",6,"0",-0.03,"1",38,"2",15,15,20,15,15,20,"0",5,7,8,7,9,5,7,3,2,27,"Business","2",1,1,"FunNightOut","1/Month","2/Week","Banking/Consulting",10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,4,75,5,5,5,5,5,60,10,10,10,5,5,7,7,8,8,8
"2549","1","1",10,"0",0.51,"0",29,"4",9.52,23.81,16.67,16.67,16.67,16.67,"1",5,5,5,5,5,5,7,7,2,21,"Engineering","2",1,1,"MeetNewPpl","1/Week","SVRL/Week","Academic/Research",2,1,5,10,8,8,5,7,5,7,3,5,5,5,7,7,3,6,15.56,11.11,22.22,15.56,20,15.56,14.29,14.29,19.05,19.05,19.05,14.29,7,5,7,10,10
"5684","1","2",2,"1",-0.27,"0",24,"6",20,30,10,10,10,20,"1",9,5,6,6,5,3,6,4,2,27,"Business","2",3,2,"FunNightOut","1/Week","SVRL/Week","Lawyer",9,8,5,8,4,4,2,2,7,5,6,5,6,3,6,7,3,5,30,20,15,15,8,12,30,10,10,15,25,10,8,9,9,8,9
"7862","0","2",20,"0",0,"1",23,"4",25,15,20,20,10,10,"0",1,6,5,4,3,5,7,7,2,22,"Engineering","4",4,1,"MeetNewPpl","2/Month","SVRL/Week","Engineer",7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,5,10,25,25,10,10,20,25,25,10,10,5,25,6,10,9,7,5
"1643","1","2",15,"0",0.07,"1",27,"4",10,20,20,10,20,20,"0",7,9,8,8,9,8,8,8,2,27,"Business","4",7,1,"ToSayIDidIt","1/Month","SVRL/Week","Banking/Consulting",9,9,7,9,10,9,9,1,5,9,5,8,9,8,5,3,5,9,20,20,20,20,10,10,25,20,15,15,10,15,5,8,5,8,5
"6938","0","2",15,"1",0.15,"0",30,"2",20,10,22,20,15,13,"1",8,6,8,6,7,5,6,5,2,29,"MedSci","4",1,1,"FunNightOut","2/Month","2/Week","DocMed",1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1,4,10,20,25,25,10,10,60,10,10,10,5,5,4,9,5,8,6
"5224","0","2",3,"0",0.18,"0",30,"2",20.51,14.53,24.79,17.09,5.98,17.09,"0",6,8,7,6,6,6,6,8,2,29,"Education","6",6,6,"MeetNewPpl","2/Month","1/Week","Entertainment",8,5,10,10,10,10,8,4,5,5,8,9,9,10,10,7,7,9,20,20,20,10,10,20,20,20,15,10,15,20,9,10,9,9,8
"3054","1","2",4,"0",0.31,"1",30,"2",17.5,17.5,20,12.5,20,12.5,"0",1,6,6,6,7,2,3,7,2,27,"Business","2",7,1,"MeetNewPpl","1/Month","1/Week","Banking/Consulting",2,1,2,7,7,5,3,5,1,13,6,6,7,6,5,2,1,6,7.5,17.5,20,22.5,12.5,20,19.57,17.39,15.22,17.39,17.39,13.04,5,10,9,9,10
"6883","0","2",11,"0",0.46,"0",24,"4",25,26,15,10,9,15,"1",7,6,8,5,7,2,7,4,2,24,"Other","2",1,1,"Other","AlmostNever","SVRL/Week","Undecided",4,2,9,8,5,6,4,3,2,8,5,5,7,6,8,4,2,5,10,20,20,15,20,15,45,5,15,15,10,10,7,9,7,8,8
"2300","1","2",5,"0",-0.2,"1",24,"2",11.36,18.18,22.73,18.18,11.36,18.18,"0",10,9,9,8,7,4,8,1,2,23,"Bio","2",1,1,"MeetNewPpl","SVRL/Year","2/Week","Academic/Research",9,9,8,6,8,8,9,2,5,6,5,6,8,6,7,3,2,3,18.6,13.95,18.6,16.28,16.28,16.28,13.64,18.18,20.45,13.64,15.91,18.18,6,7,7,7,5
"2705","0","2",18,"0",0.4,"0",42,"2",23.81,23.81,23.81,23.81,2.38,2.38,"1",9,8,8,7,5,6,7,4,2,23,"PoliSci","4",8,5,"MeetNewPpl","2/Week","1/Week","Banking/Consulting",6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,6,15.38,19.23,17.31,19.23,9.62,19.23,25.64,17.95,12.82,15.38,15.38,12.82,7,9,7,9,7
"7724","0","2",3,"0",0.49,"0",29,"2",30,20,20,20,10,0,"0",4,8,7,6,6,3,3,5,2,27,"Education","4",3,2,"MeetNewPpl","2/Month","1/Week","Undecided",8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,9,10,25,20,20,5,20,10,25,20,20,5,20,6,9,8,9,6
"7468","0","2",11,"0",-0.12,"1",23,"4",15,25,20,10,10,20,"0",8,8,5,7,6,5,7,4,2,23,"Engineering","4",2,2,"MeetNewPpl","AlmostNever","1/Week","Banking/Consulting",6,5,5,7,8,10,10,3,9,8,5,8,9,9,10,7,8,6,20,10,10,30,15,15,60,5,10,10,5,10,8,4,10,8,8
"697","1","2",4,"0",0.05,"0",21,"4",10,20,40,10,10,10,"1",6,6,7,8,8,7,7,5,2,27,"Law","1",4,4,"Other","SVRL/Year","2/Week","Lawyer",10,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2,5,35,10,20,15,10,10,60,10,5,5,10,10,8,9,9,10,8
"492","0","2",5,"0",-0.23,"0",24,"2",25,35,30,10,0,0,"0",3,7,7,7,5,3,6,4,2,24,"Law","3",6,4,"ToSayIDidIt","SVRL/Year","2/Month","Lawyer",3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,2,20,20,20,15,15,10,55,5,10,15,5,10,6,9,6,8,7
"1248","0","2",18,"1",0.64,"1",28,"2",30,30,20,10,10,0,"1",9,8,8,7,7,6,9,9,1,27,"Business","2",3,2,"FunNightOut","AlmostNever","1/Week","Academic/Research",2,2,2,10,8,8,7,8,9,8,1,9,8,8,9,4,2,5,25,15,20,20,20,0,50,10,10,20,5,5,8,9,8,9,10
"5192","0","2",10,"1",0.02,"1",27,"2",14,18,17,16,15,20,"1",8,7,7,8,7,8,8,6,2,31,"Bio","2",9,5,"MeetNewPpl","AlmostNever","1/Week","DocMed",9,2,10,9,8,8,8,7,7,9,9,9,9,9,9,5,7,6,12,25,25,8,15,15,30,5,10,25,5,25,7,10,6,8,8
"3810","0","2",18,"0",0.64,"0",27,"2",20,20,20,15,5,20,"1",6,7,9,7,8,6,8,6,2,26,"SocScie/Psych","1",9,10,"FunNightOut","SVRL/Year","2/Week","Undecided",1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,20,20,20,10,20,10,50,30,5,5,5,5,8,8,8,8,5
"7166","1","2",10,"0",0.17,"0",29,"4",10,20,25,25,10,10,"0",3,4,5,3,2,3,4,4,2,29,"SocScie/Psych","1",4,3,"MeetNewPpl","SVRL/Year","2/Week","Academic/Research",6,10,9,7,7,7,4,6,6,9,8,8,8,7,8,7,4,6,20,15,20,15,15,15,15,20,15,15,20,15,8,8,7,8,7
"1452","1","2",1,"0",0.38,"0",23,"2",15,15,20,15,15,20,"0",3,10,9,5,9,5,4,9,2,30,"Business","6",8,9,"FunNightOut","1/Week","2/Week","Academic/Research",5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,20,25,25,15,5,10,20,15,20,15,15,15,7,8,8,9,6
"3848","0","2",19,"0",0.24,"1",25,"2",60,20,0,20,0,0,"0",5,8,7,5,9,3,6,2,2,32,"Law","2",3,3,"SRSRelationship","1/Month","2/Week","Academic/Research",2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,15,5,45,10,15,10,68,5,10,10,2,5,7,9,7,10,10
"2863","0","2",8,"0",0.85,"0",24,"4",13.51,18.92,21.62,13.51,13.51,18.92,"1",7,7,7,7,7,5,7,5,2,31,"Business","1",2,2,"FunNightOut","1/Month","SVRL/Week","IntlAffairs",5,5,5,9,7,7,7,7,9,9,5,7,7,7,9,5,7,6,14.58,16.67,20.83,18.75,16.67,12.5,18,16,18,20,16,12,8,8,8,8,8
"6119","1","2",9,"1",0.36,"1",22,"2",8,20,25,25,12,10,"1",7,8,8,7,6,6,8,6,2,29,"Business","2",7,2,"MeetNewPpl","1/Week","SVRL/Week","Banking/Consulting",4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8,45,10,10,30,0,5,20,20,20,20,10,10,7,6,10,7,8
"7767","0","2",22,"0",0.26,"1",23,"2",23,14,19,16,10,18,"0",6,8,6,7,6,6,6,5,2,24,"FineArts","2",2,8,"MeetNewPpl","2/Month","SVRL/Week","Psychologist",6,2,8,6,5,5,3,2,1,8,8,9,10,7,8,8,1,6,10,15,30,20,15,10,50,5,5,25,5,10,6,10,8,10,9
